accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,image_count
1762383,Lepidoptera,Noctuidae,Sesamia,Sesamia nonagrioides,Sesamia nonagrioides,99,ACCEPTED,EXACT,SPECIES,london31May2023,73.0
7537451,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia caninae,Shargacucullia caninae,99,ACCEPTED,EXACT,SPECIES,london31May2023,1.0
8116389,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia prenanthis,Shargacucullia prenanthis,99,ACCEPTED,EXACT,SPECIES,london31May2023,7.0
4534046,Lepidoptera,Noctuidae,Sideridis,Sideridis turbida,Sideridis turbida,99,ACCEPTED,EXACT,SPECIES,london31May2023,986.0
1774347,Lepidoptera,Noctuidae,Spaelotis,Spaelotis ravida,Spaelotis ravida,99,ACCEPTED,EXACT,SPECIES,london31May2023,754.0
5109843,Lepidoptera,Noctuidae,Spodoptera,Spodoptera cilium,Spodoptera cilium,99,ACCEPTED,EXACT,SPECIES,london31May2023,484.0
5109850,Lepidoptera,Noctuidae,Spodoptera,Spodoptera eridania,Spodoptera eridania,99,ACCEPTED,EXACT,SPECIES,london31May2023,459.0
5109931,Lepidoptera,Noctuidae,Spodoptera,Spodoptera littoralis,Spodoptera littoralis,99,ACCEPTED,EXACT,SPECIES,london31May2023,446.0
1778517,Lepidoptera,Noctuidae,Standfussiana,Standfussiana lucernea,Standfussiana lucernea,99,ACCEPTED,EXACT,SPECIES,london31May2023,353.0
1789481,Lepidoptera,Noctuidae,Stilbia,Stilbia anomala,Stilbia anomala,98,ACCEPTED,EXACT,SPECIES,london31May2023,675.0
9327042,Lepidoptera,Erebidae,Drasteria,Synedoida grandirena,Drasteria grandirena,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1766086,Lepidoptera,Noctuidae,Synthymia,Synthymia fixa,Synthymia fixa,99,ACCEPTED,EXACT,SPECIES,london31May2023,363.0
4532908,Lepidoptera,Noctuidae,Thysanoplusia,Thysanoplusia daubei,Thysanoplusia daubei,99,ACCEPTED,EXACT,SPECIES,london31May2023,46.0
1763697,Lepidoptera,Noctuidae,Trigonophora,Trigonophora flammea,Trigonophora flammea,99,ACCEPTED,EXACT,SPECIES,london31May2023,634.0
1790692,Lepidoptera,Erebidae,Tyta,Tyta luctuosa,Tyta luctuosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1774285,Lepidoptera,Noctuidae,Valeria,Valeria oleagina,Valeria oleagina,99,ACCEPTED,EXACT,SPECIES,london31May2023,150.0
6116899,Lepidoptera,Noctuidae,Vittaplusia,Vittaplusia vittata,Vittaplusia vittata,99,ACCEPTED,EXACT,SPECIES,london31May2023,72.0
1777727,Lepidoptera,Noctuidae,Xanthopastis,Xanthopastis timais,Xanthopastis timais,99,ACCEPTED,EXACT,SPECIES,london31May2023,173.0
5112254,Lepidoptera,Noctuidae,Xestia,Xestia agathina,Xestia agathina,99,ACCEPTED,EXACT,SPECIES,london31May2023,351.0
8043500,Lepidoptera,Noctuidae,Xestia,Xestia ashworthii,Xestia ashworthii,99,ACCEPTED,EXACT,SPECIES,london31May2023,198.0
5112336,Lepidoptera,Noctuidae,Xestia,Xestia castanea,Xestia castanea,99,ACCEPTED,EXACT,SPECIES,london31May2023,929.0
5772349,Lepidoptera,Noctuidae,Xestia,Xestia ditrapezium,Xestia ditrapezium,99,ACCEPTED,EXACT,SPECIES,london31May2023,607.0
5112362,Lepidoptera,Noctuidae,Xestia,Xestia stigmatica,Xestia rhomboidea,99,SYNONYM,EXACT,SPECIES,london31May2023,507.0
1790364,Lepidoptera,Noctuidae,Xylena,Xylena exsoleta,Xylena exsoleta,99,ACCEPTED,EXACT,SPECIES,london31May2023,807.0
1803025,Lepidoptera,Nolidae,Earias,Earias biplaga,Earias biplaga,99,ACCEPTED,EXACT,SPECIES,london31May2023,228.0
1803060,Lepidoptera,Nolidae,Earias,Earias insulana,Earias insulana,99,ACCEPTED,EXACT,SPECIES,london31May2023,171.0
1803078,Lepidoptera,Nolidae,Earias,Earias vittella,Earias vittella,99,ACCEPTED,EXACT,SPECIES,london31May2023,31.0
4534762,Lepidoptera,Nolidae,Meganola,Meganola strigula,Meganola strigula,99,ACCEPTED,EXACT,SPECIES,london31May2023,784.0
4534788,Lepidoptera,Nolidae,Nola,Nola chlamitulalis,Nola chlamitulalis,99,ACCEPTED,EXACT,SPECIES,london31May2023,45.0
5114311,Lepidoptera,Nolidae,Nycteola,Nycteola asiatica,Nycteola asiatica,99,ACCEPTED,EXACT,SPECIES,london31May2023,98.0
8244266,Lepidoptera,Nolidae,Nycteola,Nycteola degenerana,Nycteola degenerana,98,ACCEPTED,EXACT,SPECIES,london31May2023,794.0
5114316,Lepidoptera,Nolidae,Nycteola,Nycteola siculana,Nycteola siculana,99,ACCEPTED,EXACT,SPECIES,london31May2023,17.0
1802280,Lepidoptera,Nolidae,Pseudoips,Pseudoips prasinana,Pseudoips prasinana,99,ACCEPTED,EXACT,SPECIES,london31May2023,640.0
1825176,Lepidoptera,Notodontidae,Cerura,Cerura erminea,Cerura erminea,98,ACCEPTED,EXACT,SPECIES,london31May2023,705.0
1822830,Lepidoptera,Notodontidae,Clostera,Clostera anachoreta,Clostera anachoreta,98,ACCEPTED,EXACT,SPECIES,london31May2023,825.0
1825083,Lepidoptera,Notodontidae,Notodonta,Notodonta torva,Notodonta torva,99,ACCEPTED,EXACT,SPECIES,london31May2023,951.0
1826022,Lepidoptera,Notodontidae,Odontosia,Odontosia carmelita,Odontosia carmelita,99,ACCEPTED,EXACT,SPECIES,london31May2023,959.0
1822346,Lepidoptera,Notodontidae,Peridea,Peridea anceps,Peridea anceps,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5119245,Lepidoptera,Notodontidae,Phalera,Phalera bucephala,Phalera bucephala,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1825971,Lepidoptera,Notodontidae,Pheosia,Pheosia gnoma,Pheosia gnoma,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1825983,Lepidoptera,Notodontidae,Pheosia,Pheosia tremula,Pheosia tremula,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1825064,Lepidoptera,Notodontidae,Pterostoma,Pterostoma palpina,Pterostoma palpina,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1828162,Lepidoptera,Notodontidae,Ptilodon,Ptilodon capucina,Ptilodon capucina,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4534872,Lepidoptera,Notodontidae,Ptilodon,Ptilodon cucullina,Ptilodon cucullina,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5119143,Lepidoptera,Notodontidae,Ptilophora,Ptilophora plumigera,Ptilophora plumigera,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5118996,Lepidoptera,Notodontidae,Stauropus,Stauropus fagi,Stauropus fagi,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1824131,Lepidoptera,Notodontidae,Thaumetopoea,Thaumetopoea pityocampa,Thaumetopoea pityocampa,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1824113,Lepidoptera,Notodontidae,Thaumetopoea,Thaumetopoea processionea,Thaumetopoea processionea,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1823493,Lepidoptera,Notodontidae,Trichiocercus,Trichiocercus sparshalli,Trichiocercus sparshalli,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1939879,Lepidoptera,Sesiidae,Paranthrene,Paranthrene tabaniformis,Paranthrene tabaniformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,592.0
1940807,Lepidoptera,Sesiidae,Pennisetia,Pennisetia hylaeiformis,Pennisetia hylaeiformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,932.0
1940158,Lepidoptera,Sesiidae,Pyropteron,Pyropteron chrysidiformis,Pyropteron chrysidiformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,591.0
7628988,Lepidoptera,Sesiidae,Synansphecia,Pyropteron muscaeformis,Synansphecia muscaeformis,99,SYNONYM,EXACT,SPECIES,london31May2023,322.0
5141501,Lepidoptera,Sesiidae,Sesia,Sesia bembeciformis,Sesia bembeciformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,903.0
1940717,Lepidoptera,Sesiidae,Synanthedon,Synanthedon andrenaeformis,Synanthedon andrenaeformis,98,ACCEPTED,EXACT,SPECIES,london31May2023,548.0
1940744,Lepidoptera,Sesiidae,Synanthedon,Synanthedon culiciformis,Synanthedon culiciformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,715.0
1940598,Lepidoptera,Sesiidae,Synanthedon,Synanthedon flaviventris,Synanthedon flaviventris,99,ACCEPTED,EXACT,SPECIES,london31May2023,228.0
1940639,Lepidoptera,Sesiidae,Synanthedon,Synanthedon scoliaeformis,Synanthedon scoliaeformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,409.0
1940768,Lepidoptera,Sesiidae,Synanthedon,Synanthedon spheciformis,Synanthedon spheciformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,851.0
1940575,Lepidoptera,Sesiidae,Synanthedon,Synanthedon tipuliformis,Synanthedon tipuliformis,99,ACCEPTED,EXACT,SPECIES,london31May2023,115.0
1940644,Lepidoptera,Sesiidae,Synanthedon,Synanthedon vespiformis,Synanthedon vespiformis,98,ACCEPTED,EXACT,SPECIES,london31May2023,100.0
1862774,Lepidoptera,Sphingidae,Hyles,Hyles hippophaes,Hyles hippophaes,99,ACCEPTED,EXACT,SPECIES,london31May2023,59.0
1862765,Lepidoptera,Sphingidae,Hyles,Hyles livornica,Hyles livornica,99,ACCEPTED,EXACT,SPECIES,london31May2023,921.0
1862686,Lepidoptera,Sphingidae,Hyles,Hyles nicaea,Hyles nicaea,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124007,Lepidoptera,Sphingidae,Laothoe,Laothoe populi,Laothoe populi,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864652,Lepidoptera,Sphingidae,Macroglossum,Macroglossum stellatarum,Macroglossum stellatarum,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864008,Lepidoptera,Sphingidae,Manduca,Manduca quinquemaculatus,Manduca quinquemaculatus,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864021,Lepidoptera,Sphingidae,Manduca,Manduca rustica,Manduca rustica,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1863978,Lepidoptera,Sphingidae,Manduca,Manduca sexta,Manduca sexta,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5123922,Lepidoptera,Sphingidae,Mimas,Mimas tiliae,Mimas tiliae,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124071,Lepidoptera,Sphingidae,Nephele,Nephele accentifera,Nephele accentifera,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864161,Lepidoptera,Sphingidae,Proserpinus,Proserpinus proserpina,Proserpinus proserpina,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1862580,Lepidoptera,Sphingidae,Smerinthus,Smerinthus ocellata,Smerinthus ocellata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124208,Lepidoptera,Sphingidae,Sphinx,Sphinx drupiferarum,Sphinx drupiferarum,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124143,Lepidoptera,Sphingidae,Sphinx,Sphinx ligustri,Sphinx ligustri,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124233,Lepidoptera,Sphingidae,Sphinx,Sphinx pinastri,Sphinx pinastri,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
8403618,Lepidoptera,Zygaenidae,Adscita,Adscita geryon,Adscita geryon,98,ACCEPTED,EXACT,SPECIES,london31May2023,28.0
5768179,Lepidoptera,Zygaenidae,Jordanita,Jordanita globulariae,Jordanita globulariae,99,ACCEPTED,EXACT,SPECIES,london31May2023,467.0
5105642,Lepidoptera,Zygaenidae,Sinica,Pryeria sinica,Sinica sinica,99,SYNONYM,EXACT,SPECIES,london31May2023,171.0
7955974,Lepidoptera,Zygaenidae,Zygaena,Zygaena exulans,Zygaena exulans,99,ACCEPTED,EXACT,SPECIES,london31May2023,972.0
7410701,Lepidoptera,Zygaenidae,Zygaena,Zygaena purpuralis,Zygaena purpuralis,98,ACCEPTED,EXACT,SPECIES,london31May2023,450.0
